"pedigree","parent1","parent2","yield","twt","prot","ht"
"MN11059/MN11274","MN11059","MN11274",77.961453745,63.632431532858,14.0103709218178,83.9789688051024
"MN11059/MN11368","MN11059","MN11368",85.64293581,63.082431532858,13.9103709218178,80.9789688051024
"MN11059/MN11404","MN11059","MN11404",86.89938641,62.982431532858,14.6103709218178,82.3289688051024
"MN11059/MN11468","MN11059","MN11468",83.187146005,64.132431532858,14.4603709218178,78.3289688051024
"MN11059/MN11494","MN11059","MN11494",84.4721523,62.632431532858,13.7603709218178,79.4789688051024
"MN11059/MN11495","MN11059","MN11495",87.95594714,63.332431532858,14.6603709218178,83.4789688051024
"MN11059/MN11159","MN11059","MN11159",92.92463814,62.632431532858,14.2603709218178,79.3289688051024
"MN11059/MN11264","MN11059","MN11264",84.415040905,62.132431532858,14.5603709218178,80.6289688051024
"MN11059/MN11506","MN11059","MN11506",88.355726875,62.882431532858,14.3603709218178,82.4789688051024
"MN11059/Albany","MN11059","Albany",91.98230019,62.882431532858,13.8603709218178,82.6289688051024
"MN11059/Briggs","MN11059","Briggs",81.016913155,62.732431532858,14.6603709218178,81.3289688051024
"MN11059/Vantage","MN11059","Vantage",81.58802706,63.982431532858,14.9603709218178,80.4789688051024
"MN11061/MN11090","MN11061","MN11090",83.38703587,63.832431532858,15.0603709218178,80.6289688051024
"MN11061/MN11095","MN11061","MN11095",86.01415985,63.732431532858,14.5603709218178,77.1289688051024
"MN11061/MN11142","MN11061","MN11142",85.671491505,64.582431532858,15.0603709218178,80.2789688051024
"MN11061/MN11148","MN11061","MN11148",82.5874764,63.682431532858,15.0103709218178,75.1289688051024
"MN11061/MN11169","MN11061","MN11169",80.702800505,64.782431532858,14.6603709218178,81.4789688051024
"MN11061/MN11202","MN11061","MN11202",85.471601635,64.582431532858,15.3103709218178,78.7789688051024
"MN11061/MN11210","MN11061","MN11210",84.472152295,63.232431532858,14.9103709218178,77.7789688051024
"MN11061/MN11243","MN11061","MN11243",82.84447766,63.382431532858,15.2603709218178,78.7789688051024
"MN11061/MN11268","MN11061","MN11268",87.670390185,64.232431532858,14.5603709218178,80.4789688051024
"MN11061/MN11297","MN11061","MN11297",81.759361235,63.932431532858,14.7603709218178,77.9789688051024
"MN11061/MN11317","MN11061","MN11317",87.24205475,63.732431532858,14.9103709218178,77.9789688051024
"MN11061/MN11330","MN11061","MN11330",85.157488985,63.832431532858,15.2103709218178,78.6289688051024
"MN11061/MN11395","MN11061","MN11395",82.15914097,63.082431532858,15.2603709218178,79.2789688051024
"MN11061/MN11397","MN11061","MN11397",83.90103839,63.832431532858,15.5603709218178,79.6289688051024
"MN11061/MN11415","MN11061","MN11415",80.95980176,64.032431532858,14.7603709218178,80.6289688051024
"MN11061/MN11433","MN11061","MN11433",72.87853996,63.182431532858,15.4103709218178,78.4789688051024
"MN11061/MN11484","MN11061","MN11484",82.15914097,62.982431532858,15.3103709218178,79.9789688051024
"MN11061/MN11490","MN11061","MN11490",82.01636249,63.932431532858,15.0103709218178,80.2789688051024
"MN11061/MN11497","MN11061","MN11497",86.27116111,63.732431532858,14.7603709218178,78.9789688051024
"MN11061/MN10036","MN11061","MN10036",81.58802706,63.482431532858,15.2103709218178,78.9789688051024
"MN11061/MN10052","MN11061","MN10052",80.53146633,64.432431532858,15.0103709218178,80.1289688051024
"MN11061/MN10061","MN11061","MN10061",89.583621775,64.882431532858,15.5103709218178,83.1289688051024
"MN11061/MN10077","MN11061","MN10077",80.759911895,64.432431532858,14.6603709218178,81.2789688051024
"MN11061/MN10079","MN11061","MN10079",83.501258655,63.732431532858,15.2103709218178,78.4789688051024
"MN11061/MN10095","MN11061","MN10095",84.70059786,64.032431532858,15.2603709218178,80.9789688051024
"MN11061/MN10099","MN11061","MN10099",88.29861548,64.232431532858,14.6103709218178,77.2789688051024
"MN11061/MN10106","MN11061","MN10106",77.87578666,62.982431532858,15.8103709218178,75.7789688051024
"MN11061/MN10110","MN11061","MN10110",85.785714285,64.582431532858,15.3603709218178,80.6289688051024
"MN11061/MN10117","MN11061","MN10117",78.73245752,64.032431532858,15.2103709218178,74.4789688051024
"MN11061/MN10125","MN11061","MN10125",85.243156075,64.032431532858,15.2103709218178,83.7789688051024
"MN11061/MN10159","MN11061","MN10159",83.70114852,63.882431532858,14.5603709218178,81.9789688051024
"MN11061/MN10162","MN11061","MN10162",80.41724355,63.482431532858,14.4603709218178,77.2789688051024
"MN11061/MN10164","MN11061","MN10164",87.527611705,63.932431532858,14.6103709218178,75.7789688051024
"MN11061/MN10177","MN11061","MN10177",87.270610445,63.382431532858,15.2103709218178,76.6289688051024
"MN11061/MN10183","MN11061","MN10183",84.614930775,63.182431532858,14.8603709218178,74.7789688051024
"MN11061/MN10187","MN11061","MN10187",86.299716805,64.732431532858,15.8103709218178,79.4789688051024
"MN11061/MN10190","MN11061","MN10190",79.703351165,64.032431532858,15.1603709218178,79.1289688051024
"MN11061/MN10195","MN11061","MN10195",82.616032095,64.682431532858,15.2603709218178,83.9289688051024
"MN11061/MN10202","MN11061","MN10202",79.132237255,64.682431532858,15.0103709218178,79.6289688051024
"MN11061/MN10205","MN11061","MN10205",81.673694145,63.832431532858,15.0603709218178,84.9789688051024
"MN11061/MN10220","MN11061","MN10220",70.53697294,64.582431532858,15.1103709218178,77.1289688051024
"MN11061/MN10245","MN11061","MN10245",81.673694145,63.732431532858,14.1603709218178,80.9789688051024
"MN11061/MN10279","MN11061","MN10279",87.099276275,62.682431532858,14.7603709218178,76.1289688051024
"MN11061/MN10288","MN11061","MN10288",84.472152295,64.532431532858,15.1103709218178,79.4289688051024
"MN11061/MN10289","MN11061","MN10289",83.986705475,64.032431532858,15.1103709218178,78.6289688051024
"MN11061/MN10292","MN11061","MN10292",82.616032095,65.232431532858,14.9103709218178,78.6289688051024
"MN11061/MN10318","MN11061","MN10318",83.672592825,63.532431532858,15.4603709218178,80.6289688051024
"MN11061/MN10328","MN11061","MN10328",77.87578666,64.082431532858,15.7103709218178,79.6289688051024
"MN11061/MN10336","MN11061","MN10336",84.300818125,63.582431532858,16.0603709218178,78.7789688051024
"MN11061/MN10369","MN11061","MN10369",75.334329765,63.832431532858,15.3603709218178,76.9789688051024
"MN11061/MN10378","MN11061","MN10378",85.614380115,63.682431532858,14.9603709218178,77.6289688051024
"MN11061/MN10382","MN11061","MN10382",78.875236,64.432431532858,14.9603709218178,77.1289688051024
"MN11061/MN10389","MN11061","MN10389",84.32937382,63.232431532858,14.6603709218178,78.2789688051024
"MN11061/MN10412","MN11061","MN10412",82.95870044,64.082431532858,14.9103709218178,78.9789688051024
"MN11061/MN10431","MN11061","MN10431",80.331576465,64.032431532858,15.6603709218178,80.7789688051024
"MN11061/MN09028","MN11061","MN09028",80.53146633,63.832431532858,15.1603709218178,82.9789688051024
"MN11061/MN09136","MN11061","MN09136",82.730254875,63.532431532858,15.7603709218178,75.9789688051024
"MN11061/MN09175","MN11061","MN09175",85.899937065,63.832431532858,15.4603709218178,82.6289688051024
"MN11061/MN09229","MN11061","MN09229",79.589128385,63.682431532858,15.9103709218178,78.1289688051024
"MN11061/MN09245","MN11061","MN09245",85.100377595,64.082431532858,15.7603709218178,82.2789688051024
"MN11061/MN09246","MN11061","MN09246",88.49850535,64.532431532858,15.0603709218178,78.6289688051024
"MN11061/Glenn","MN11061","Glenn",76.333779105,65.132431532858,15.1603709218178,83.2789688051024
"MN11061/Norden","MN11061","Norden",76.476557585,63.882431532858,15.7603709218178,79.6289688051024
"MN11061/Linkert","MN11061","Linkert",73.59243235,63.182431532858,15.8103709218178,74.9789688051024
"MN11061/Oklee","MN11061","Oklee",82.41614223,63.932431532858,15.5603709218178,81.2789688051024
"MN11061/Prosper","MN11061","Prosper",87.61327879,63.582431532858,14.5603709218178,84.6289688051024
"MN11061/MN11029","MN11061","MN11029",80.90269037,63.732431532858,14.9603709218178,79.1289688051024
"MN11061/MN11052","MN11061","MN11052",78.446900565,63.032431532858,15.9103709218178,81.9789688051024
"MN11061/MN11064","MN11061","MN11064",83.90103839,62.832431532858,14.6603709218178,74.7789688051024
"MN11061/MN11101","MN11061","MN11101",82.10202958,64.532431532858,14.8603709218178,76.9789688051024
"MN11061/MN11188","MN11061","MN11188",81.074024545,62.482431532858,15.3603709218178,79.6289688051024
"MN11061/MN11234","MN11061","MN11234",82.730254875,63.532431532858,15.0603709218178,78.9789688051024
"MN11061/MN11315","MN11061","MN11315",73.735210825,62.282431532858,15.8603709218178,77.9789688051024
"MN11061/MN11328","MN11061","MN11328",77.67589679,62.682431532858,15.2103709218178,76.6289688051024
"MN11061/MN11439","MN11061","MN11439",77.73300818,64.182431532858,15.4603709218178,81.1289688051024
"MN11061/MN11469","MN11061","MN11469",83.672592825,63.232431532858,14.5103709218178,77.7789688051024
"MN11061/MN11013","MN11061","MN11013",74.591881685,63.582431532858,15.8603709218178,78.6289688051024
"MN11061/MN11076","MN11061","MN11076",77.333228445,63.532431532858,15.3103709218178,75.2789688051024
"MN11061/MN11174","MN11061","MN11174",84.64348647,64.232431532858,14.6603709218178,77.4789688051024
"MN11061/MN11194","MN11061","MN11194",80.21735368,63.182431532858,15.5603709218178,77.7789688051024
"MN11061/MN11197","MN11061","MN11197",78.16134361,63.932431532858,15.1603709218178,75.4789688051024
"MN11061/MN11252","MN11061","MN11252",83.044367525,63.382431532858,14.5603709218178,77.1289688051024
"MN11061/MN11274","MN11061","MN11274",75.220106985,64.232431532858,14.8103709218178,82.6289688051024
"MN11061/MN11368","MN11061","MN11368",82.90158905,63.682431532858,14.7103709218178,79.6289688051024
"MN11061/MN11404","MN11061","MN11404",84.15803965,63.582431532858,15.4103709218178,80.9789688051024
"MN11061/MN11468","MN11061","MN11468",80.445799245,64.732431532858,15.2603709218178,76.9789688051024
"MN11061/MN11494","MN11061","MN11494",81.73080554,63.232431532858,14.5603709218178,78.1289688051024
"MN11061/MN11495","MN11061","MN11495",85.21460038,63.932431532858,15.4603709218178,82.1289688051024
"MN11061/MN11159","MN11061","MN11159",90.18329138,63.232431532858,15.0603709218178,77.9789688051024
"MN11061/MN11264","MN11061","MN11264",81.673694145,62.732431532858,15.3603709218178,79.2789688051024
"MN11061/MN11506","MN11061","MN11506",85.614380115,63.482431532858,15.1603709218178,81.1289688051024
"MN11061/Albany","MN11061","Albany",89.24095343,63.482431532858,14.6603709218178,81.2789688051024
"MN11061/Briggs","MN11061","Briggs",78.275566395,63.332431532858,15.4603709218178,79.9789688051024
"MN11061/Vantage","MN11061","Vantage",78.8466803,64.582431532858,15.7603709218178,79.1289688051024
"MN11090/MN11095","MN11090","MN11095",85.44304594,62.882431532858,14.0103709218178,78.1289688051024
"MN11090/MN11142","MN11090","MN11142",85.100377595,63.732431532858,14.5103709218178,81.2789688051024
"MN11090/MN11148","MN11090","MN11148",82.01636249,62.832431532858,14.4603709218178,76.1289688051024
"MN11090/MN11169","MN11090","MN11169",80.131686595,63.932431532858,14.1103709218178,82.4789688051024
"MN11090/MN11202","MN11090","MN11202",84.900487725,63.732431532858,14.7603709218178,79.7789688051024
"MN11090/MN11210","MN11090","MN11210",83.901038385,62.382431532858,14.3603709218178,78.7789688051024
"MN11090/MN11243","MN11090","MN11243",82.27336375,62.532431532858,14.7103709218178,79.7789688051024
"MN11090/MN11268","MN11090","MN11268",87.099276275,63.382431532858,14.0103709218178,81.4789688051024
"MN11090/MN11297","MN11090","MN11297",81.188247325,63.082431532858,14.2103709218178,78.9789688051024
"MN11090/MN11317","MN11090","MN11317",86.67094084,62.882431532858,14.3603709218178,78.9789688051024
"MN11090/MN11330","MN11090","MN11330",84.586375075,62.982431532858,14.6603709218178,79.6289688051024
"MN11090/MN11395","MN11090","MN11395",81.58802706,62.232431532858,14.7103709218178,80.2789688051024
"MN11090/MN11397","MN11090","MN11397",83.32992448,62.982431532858,15.0103709218178,80.6289688051024
"MN11090/MN11415","MN11090","MN11415",80.38868785,63.182431532858,14.2103709218178,81.6289688051024
"MN11090/MN11433","MN11090","MN11433",72.30742605,62.332431532858,14.8603709218178,79.4789688051024
"MN11090/MN11484","MN11090","MN11484",81.58802706,62.132431532858,14.7603709218178,80.9789688051024
"MN11090/MN11490","MN11090","MN11490",81.44524858,63.082431532858,14.4603709218178,81.2789688051024
"MN11090/MN11497","MN11090","MN11497",85.7000472,62.882431532858,14.2103709218178,79.9789688051024
"MN11090/MN10036","MN11090","MN10036",81.01691315,62.632431532858,14.6603709218178,79.9789688051024
"MN11090/MN10052","MN11090","MN10052",79.96035242,63.582431532858,14.4603709218178,81.1289688051024
"MN11090/MN10061","MN11090","MN10061",89.012507865,64.032431532858,14.9603709218178,84.1289688051024
"MN11090/MN10077","MN11090","MN10077",80.188797985,63.582431532858,14.1103709218178,82.2789688051024
"MN11090/MN10079","MN11090","MN10079",82.930144745,62.882431532858,14.6603709218178,79.4789688051024
"MN11090/MN10095","MN11090","MN10095",84.12948395,63.182431532858,14.7103709218178,81.9789688051024
"MN11090/MN10099","MN11090","MN10099",87.72750157,63.382431532858,14.0603709218178,78.2789688051024
"MN11090/MN10106","MN11090","MN10106",77.30467275,62.132431532858,15.2603709218178,76.7789688051024
"MN11090/MN10110","MN11090","MN10110",85.214600375,63.732431532858,14.8103709218178,81.6289688051024
"MN11090/MN10117","MN11090","MN10117",78.16134361,63.182431532858,14.6603709218178,75.4789688051024
"MN11090/MN10125","MN11090","MN10125",84.672042165,63.182431532858,14.6603709218178,84.7789688051024
"MN11090/MN10159","MN11090","MN10159",83.13003461,63.032431532858,14.0103709218178,82.9789688051024
"MN11090/MN10162","MN11090","MN10162",79.84612964,62.632431532858,13.9103709218178,78.2789688051024
"MN11090/MN10164","MN11090","MN10164",86.956497795,63.082431532858,14.0603709218178,76.7789688051024
"MN11090/MN10177","MN11090","MN10177",86.699496535,62.532431532858,14.6603709218178,77.6289688051024
"MN11090/MN10183","MN11090","MN10183",84.043816865,62.332431532858,14.3103709218178,75.7789688051024
"MN11090/MN10187","MN11090","MN10187",85.728602895,63.882431532858,15.2603709218178,80.4789688051024
"MN11090/MN10190","MN11090","MN10190",79.132237255,63.182431532858,14.6103709218178,80.1289688051024
"MN11090/MN10195","MN11090","MN10195",82.044918185,63.832431532858,14.7103709218178,84.9289688051024
"MN11090/MN10202","MN11090","MN10202",78.561123345,63.832431532858,14.4603709218178,80.6289688051024
"MN11090/MN10205","MN11090","MN10205",81.102580235,62.982431532858,14.5103709218178,85.9789688051024
"MN11090/MN10220","MN11090","MN10220",69.96585903,63.732431532858,14.5603709218178,78.1289688051024
"MN11090/MN10245","MN11090","MN10245",81.102580235,62.882431532858,13.6103709218178,81.9789688051024
"MN11090/MN10279","MN11090","MN10279",86.528162365,61.832431532858,14.2103709218178,77.1289688051024
"MN11090/MN10288","MN11090","MN10288",83.901038385,63.682431532858,14.5603709218178,80.4289688051024
"MN11090/MN10289","MN11090","MN10289",83.415591565,63.182431532858,14.5603709218178,79.6289688051024
"MN11090/MN10292","MN11090","MN10292",82.044918185,64.382431532858,14.3603709218178,79.6289688051024
"MN11090/MN10318","MN11090","MN10318",83.101478915,62.682431532858,14.9103709218178,81.6289688051024
"MN11090/MN10328","MN11090","MN10328",77.30467275,63.232431532858,15.1603709218178,80.6289688051024
"MN11090/MN10336","MN11090","MN10336",83.729704215,62.732431532858,15.5103709218178,79.7789688051024
"MN11090/MN10369","MN11090","MN10369",74.763215855,62.982431532858,14.8103709218178,77.9789688051024
"MN11090/MN10378","MN11090","MN10378",85.043266205,62.832431532858,14.4103709218178,78.6289688051024
"MN11090/MN10382","MN11090","MN10382",78.30412209,63.582431532858,14.4103709218178,78.1289688051024
"MN11090/MN10389","MN11090","MN10389",83.75825991,62.382431532858,14.1103709218178,79.2789688051024
"MN11090/MN10412","MN11090","MN10412",82.38758653,63.232431532858,14.3603709218178,79.9789688051024
"MN11090/MN10431","MN11090","MN10431",79.760462555,63.182431532858,15.1103709218178,81.7789688051024
"MN11090/MN09028","MN11090","MN09028",79.96035242,62.982431532858,14.6103709218178,83.9789688051024
"MN11090/MN09136","MN11090","MN09136",82.159140965,62.682431532858,15.2103709218178,76.9789688051024
"MN11090/MN09175","MN11090","MN09175",85.328823155,62.982431532858,14.9103709218178,83.6289688051024
"MN11090/MN09229","MN11090","MN09229",79.018014475,62.832431532858,15.3603709218178,79.1289688051024
"MN11090/MN09245","MN11090","MN09245",84.529263685,63.232431532858,15.2103709218178,83.2789688051024
"MN11090/MN09246","MN11090","MN09246",87.92739144,63.682431532858,14.5103709218178,79.6289688051024
"MN11090/Glenn","MN11090","Glenn",75.762665195,64.282431532858,14.6103709218178,84.2789688051024
"MN11090/Norden","MN11090","Norden",75.905443675,63.032431532858,15.2103709218178,80.6289688051024
